,,,,,,,,,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Aliya Madrasa,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Gajir Chowt,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Sher-Ali Market,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Dholpur,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Jamgora Savar,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Beltola Stand,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Islampur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Dulibita Stand,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Joypura Bus Stand,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,kalampur Bus Stand,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,vahbanipur,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Savar Narshinghapur,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Nabinagor,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,BurirBazar,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Gazirchat,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Itkhola,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Yarpur,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Bhuiyapara,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Vadail,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Hasem Plaza,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Chondrima Cinema Hall,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Jirani Bazar,Yes,Point Delivery,No,
,Dhaka,Dhaka,Savar- Nabinagar,1340,Doapara,Yes,Point Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nabinagar,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Kur Ga,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nabinagar DOHS,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Polli bidyut,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Amin Model Town,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,"GajirChot , Bottola",Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Palashbari,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Baipail,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,New EPZ,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Old EPZ,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Bolivodro,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Sreepur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Mojarmill,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Chowkroborti,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nabi Teztile,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,"BKSP , Zirani",Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Kbirpur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Baroipara,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,baipal,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Bogabari,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nariza road,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Unicq Bus stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Shimultola Bus Stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Jamgora Bus Stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,6 toal Bus Stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Sarkar Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Bagbari,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Narshigpur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nischintapur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Itakhola Bus Stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Ghusbag Bus Stand,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Soniya Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Usha Potti,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Ariyar Mur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Bashundhara,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Nuton Bazar,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Roshid Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Dada Gurments,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Matir Mosjid,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Fokir Bari Bottola,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Monir Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Shazahan Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Akram market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Hakim Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Estand Houshing,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Rupayen Nibas,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,chowkroborti,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Tetultola,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Kamrul er Mur,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,"Sona Mia Market,",Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Eyar pur Union,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Reza fashion,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Bangla bazar,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Yousof Market,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Rice Mill,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Savar- Nabinagar,,Beximco,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1344,zinzira bazar,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,kodomtoli khalper,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,aganagar,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,ambagicha,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,notun shuvadda,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,tajmohol road,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,zila parishal road,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,babor ali road,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,aganagar choto/boro mosjid,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,kadira hall,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,thana road,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,bottola,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,chatgaon,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,ferighat,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,gulzerbag,Yes,Home Delivery,Yes,
,Dhaka,Dhaka,Keraniganj,1311,keranigonj madaripur,Yes,Home Delivery,Yes,
